SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,Value added,30,41748.95211,5494.541389,59110.13737,40721.71963,10627.96177,5755.478886,35291.0799,14944.88229,33191.84297,40717.42714,57321.61815,147236.9814,3158.769988,44946.64852,2591.107662,12369.58099,1510654.102,530437.1719,2202.537282,-2502.181773,-763.5923601,263.2048032,620.9380991,48003.53226,393.8563355,254.2837673,650.4688771,-1498.900899,-538.6072972,-3378.257599,5536.695502,-1720.070756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Value added,30,41759.62121,5507.231317,59133.41122,40714.30913,10663.64597,5758.316441,35293.59609,14962.91136,33239.57282,40730.65118,57361.85904,147972.8181,3161.12578,44980.03014,2589.860045,12373.69958,1512269.202,530628.0859,2202.906279,-2514.607255,-766.0838896,272.752431,643.4392073,49576.37161,533.5057997,344.5716108,86.62169337,-3364.891969,-1878.17482,-4569.782419,6496.43511,-2329.07957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Taxes on sectors,31,1150.636745,151.4323496,1629.127812,1122.414787,292.9300114,158.6709581,972.7417892,411.8939823,914.9286813,1122.203518,1579.790812,4057.708852,87.05760697,1238.753193,71.41697834999999,340.8385955,41633.37122,14618.78192,60.70663069,-69.07745683,-21.05187786,7.253663652,17.11277277,1322.951816,10.85189194,7.002462582,17.92330715,-41.27791181,-14.83245926,-93.01605824000002,152.5954876,-47.4053365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taxes on sectors,31,1150.888679,151.7795989,1629.681488,1122.194928,293.8847639,158.7155138,972.7497065,412.3702074,916.1196608,1122.542675,1580.875242,4077.856714,87.12052767,1239.6485,71.3902289,340.972329,41677.37684,14623.90366,60.71211692,-69.40766704000001,-21.11743021,7.516469682,17.7327822,1366.291699,14.69762828,9.484022944,2.389508383,-92.82119921,-51.83986741,-125.9794565,179.0271925,-64.20502698999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wages,32,11662.46903,1048.572269,32231.24125,19838.26932,6124.772271,4149.808401,16737.52213,9826.601647,24409.69885,25383.14377,41006.62492,91394.68399,2276.314811,36824.45005,1214.503083,6688.408625,800054.3854,375283.8568,1151.981075,998.7999009,651.8436481,102.4270659,83.22789517,6430.051822,128.2529925,186.4074628,169.3233848,332.1360082,120.7442862,929.5288424,1112.388632,15.18818416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wages,32,11668.3524,1050.604561,32250.39815,19839.87682,6145.767209,4152.751592,16742.07256,9839.94878,24448.44042,25396.56307,41042.02047,91865.5142,2278.302512,36856.15026,1214.253966,6691.411767,801033.9757,375472.3673,1152.336613,1003.337048,653.8344463,106.1340832,86.23759776,6641.695387,173.4349231,252.0613925,22.81708221,744.9271508,419.8318805,1259.348147,1303.555838,20.57105814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Employer social contribution,33,3190.619075,286.8684729,8817.825185,5427.355077,1675.615616,1135.304866,4579.052448000001,2688.36235,6678.00708,6944.322208,11218.59525,25003.76389,622.7543615,10074.43556,332.2638365,1829.815289,218878.9334,102670.1832,315.1590613,273.2517451,178.3314298,28.02200368,22.76949325,1759.134017,35.08746245,50.99736641,46.32350318,90.86579183000002,33.03323007,254.3005642,304.3273579,4.155184458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Employer social contribution,33,3192.228646,287.4244677,8823.066129000001,5427.794855,1681.359413,1136.110064,4580.297356,2692.01386,6688.606,6947.993461,11228.27876,25132.57365,623.2981568,10083.10811,332.195683,1830.636889,219146.9298,102721.7559,315.2563292,274.4930182,178.8760725,29.03616974,23.59288789,1817.035478,47.4483381,68.958973,6.242298909,203.7972208,114.8576346,344.5325522,356.6268951,5.627831489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Labor,34,769.4311903,23.43009716,650.8537673,197.1385579,102.3658458,61.69723029,157.103832,160.4684252,404.1453457,335.4602701,643.0379725,1845.081394,32.60189258,766.4825301,15.0991323,68.71315121000001,15541.93585,6767.923656,16.06522319,8.816895139,6.379199846,1.428420752,0.7017133594,54.21323291,1.08133022,1.571643818,1.427604061,2.80031441,1.018022606,7.837069595,9.378802169,0.1280550434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labor,34,769.7315747,23.4728317,651.1663565,197.1320536,102.7050316,61.73394879,157.1286269,160.6680633,404.7406286,335.5993502,643.5196425,1854.375093,32.62664054,767.0548888,15.09431402,68.73616608,15559.19129,6770.551252,16.06834918,8.855936936000001,6.397953041,1.479949079,0.7270059494,55.99126351,1.462102658,2.124944766,0.1923540885,6.27993456,3.539294725,10.61664076,10.98932338,0.1734195065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Investment,35,5781.407671,165.6834932,9139.572550000002,49856.51639,1956.47675,1637.137858,4441.159429,1628.675911,8112.923828,15738.8237,17719.59627,205457.5654,509.4971173,5086.672569,3137.776546,1922.484493,243111.2059,53174.68099,680.3516986,2480.026674,175.3255884,59.86307755,37.39904186,2858.392966,56.92018133,82.71815493,75.14691338,147.7583688,53.71586636,413.5201369,495.4559066,6.754402031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Investment,35,5782.284731,165.936505,9141.401921,49845.50399,1962.999521,1637.386314,4440.971682000001,1630.296174,8122.942602,15742.59231,17730.70183,206512.6085,509.8614944,5090.265849000001,3136.435548,1923.246916,243350.3242,53183.69164,680.2672881,2492.542118,175.9079638,62.23391395,38.87782867,2962.183338,79.60014216,115.6769585,7.76573902,360.4066798,211.5094355,578.5409694,590.6706869,9.449918777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Depreciation ratio,36,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depreciation ratio,36,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Capital stock,37,58668.70383,1981.46796,92666.56623,507270.3674,19953.24526,16652.83349,45223.76391,16604.55741,82730.58728000001,160520.9009,180259.6837,2097433.931,5302.181188,52935.05324,32009.41275,19042.89477,2471499.545,542155.7151,6962.453476,26438.81426,1880.649802,636.1537165,397.397497,31592.68574,629.4092299,914.6602129,830.9552385,1634.580634,594.2328046,4574.534841,5443.188409000001,74.72256321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capital stock,37,58672.38649,1980.766456,92673.5158,507246.8375,19974.98797,16653.97791,45224.01898,16610.42495,82765.52232,160537.8281,180298.7284,2100841.943,5303.489057,52947.87519,32005.85295,19045.8364,2472346.378,542189.2751,6961.187138,26484.24835,1882.816082,645.070694,402.961894,32007.1587,714.578448,1038.431119,503.574899,2375.539132,1108.983118,5194.202058,5801.9806,84.84487123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gross Operating Surplus,38,25745.22726,4007.668297,16431.94312,14333.68044,2534.643871,311.6946604,13001.76353,2018.024313,1189.20836,7267.757644,3516.607172,26780.82465,172.6432084,-3190.990286,972.9237639,3510.518483,450087.4116,37864.34997,674.6905148,-3705.155963,-1572.71556,125.50207,497.8279379,38491.3946,219.6639886,9.876475491000002,416.898682,-1880.624788,-677.5523542,-4469.070947,3967.384025,-1692.008788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gross Operating Surplus,38,25748.15149,4017.422689,16430.26545,14324.44254,2542.634583,310.73927,12998.47646,2018.57851,1186.406739,7263.551968,3510.684568,26896.87349,172.4045839,-3198.876729,972.0201667,3510.6786,450410.9195,37810.05906,674.6012199,-3723.029654,-1577.676978,130.0657084,515.8759395,39751.34904,297.9249102,14.06722233,55.17280387,-4220.795141,-2361.024468,-6047.683662,4657.225185,-2291.073433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Net Operating Surplus,39,21925.84285,3876.537016,10399.83861,-18699.57065,1234.963567,-772.700233,10056.54879,936.5046946,-4199.487254,-3188.031348,-8221.61962,-109852.8391,-173.4721004,-6646.477192,-1112.111497,2274.126515,289158.9408,2551.398161,221.0132925,-5435.39794,-1695.869686,83.88384323,471.829776,36416.27793,178.320303,-50.20423879,362.31615,-1987.999265,-716.5870964,-4769.56872,3610.071518,-1696.917273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net Operating Surplus,39,21928.56446,3886.36034,10397.79117,-18707.90457,1241.855134,-773.7203271,10053.22975,936.7521644,-4204.088263,-3193.187307,-8229.559912,-109906.7157,-173.7788615,-6655.030106,-1112.854858,2274.129255,289438.5612,2495.334363,221.0093534,-5455.648931,-1700.945489,87.97473617999999,489.5827253,37653.79568,252.0684112,-52.57170826,19.36674238,-4366.322820000001,-2425.837707,-6381.014826,4280.877796,-2296.518262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMESTIC,cagr,41,94658.36547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.37669808,9.473103215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105.2154516,1210.440041,4.056250786,9.376532506,19015.94912,687.6368564,0,18302.66649,159.6715609,45992.59672,0,0,0,66.34303319,268.2766998,0,0,268.4688258,92.62472057,0,0,0,0,1562.054655,42.7470425,0,0,3.896229172,0,0.076507328,5.914491407,0.1176474552,0.1666188184,0.0958285526,0.3054823624,0.1110545807,0.8549247135,0.7390166978,0.013952685,24998.56155,0,378.5307721,3.107504007,950.4599854,0,0,0,1.37387436,5.54713454,0,0,5.484655119,1.911771171,0,0,0,0,32.2737852,0.8829249986,0,0,0.0790256939,0,0.0015611265,0.1193162384,0.00237598609,0.00345285593,0.00313681399,0.00616779182,0.00224223023,0.017261331,0.0206815283,0.000281945083,20962.14266,1685.615900949294,,DOMESTIC,cagr,41,94677.15952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.39523767,9.474984063999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105.2374004,1210.692548,4.057225912,9.378637692,19019.71102,688.0347177,0,18306.19771,160.0242755,46006.82851,0,0,0,66.34095553,268.5792634,0,0,268.644482,93.06987925999999,0,0,0,0,1563.561341,42.76044558,0,0,3.908181918,0,0.0792646635,6.107186617,0.1592846696,0.2255873345,0.0127903321,0.686476084,0.3877700228,1.157495443,0.866729039,0.0188907498,25009.23007,0,378.5641616,3.112031007,950.5821511,0,0,0,1.373692549,5.552307447,0,0,5.487695804000001,1.92119098,0,0,0,0,32.3003343,0.883002626,0,0,0.0792810509,0,0.00162251911,0.1236231353,0.00332201556,0.00482763781,0.000324093716,0.0150411364,0.00882709022,0.0241447069,0.024650926,0.000394380919,20952.61618,1685.615900949294
COMMODITIES,cfor,42,0,851.4128722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.56782048,27.13594133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.111565236,12.78788475,0.0428529013,0.0990598568,200.8969941,-2.777350738,0,0,345.8292308,0,0,0,0,0,0,0,0.07507746949999999,325.7917886,39.70853566,0,0,0,0,2.454938371,21.61424197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97342883000001,321.8303985827987,,COMMODITIES,cfor,42,0,852.2827629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58168276,27.16366619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.112712119,12.80107894,0.0428984793,0.0991636412,201.1021069,-2.780188364,0,0,346.5790323,0,0,0,0,0,0,0,0.0750948472,325.9919803,39.90201169,0,0,0,0,2.457352688,21.62025624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.94975689000001,321.8303985827987
,cfoo,43,15975.82865,0,213604.5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,432.1864344,4972.043148,16.66158855,38.51535196,78110.53526999999,34410.46508,0,10247.51652,0.9222506553,36180.13666,163.3011738,51.40845223,147.0132252,2869.988485,89.83558535,210.6389976,194.6006225,637.5340708,474.7936603,9.130042013,91.14998319,145.4717197,393.3522111,42147.17998,8327.639558000001,33.52256622,85.11460348999999,145.7384577,2.986761108,0.272955285,21.10113802,0.4197309502,0.5944458401,0.3418863194,1.08986973,0.3962095389,3.050115757,2.636580218,0.0497790079,185408.0075,339.7093162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56941.45917,2192.684012516674,,,cfoo,43,15981.2582,0,213677.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,432.3376667,4973.782983,16.66794863,38.5294422,78137.02592,34422.90608,0,10249.44436,0.9242789636,36190.08546,163.2614736,51.57149257,147.0446347,2869.80579,89.93281428,210.8970466,194.6485809,637.9270629,477.1006069,9.136262094999999,91.21208153,145.4096477,393.4809323,42188.85416,8330.033147,33.52254168000001,85.51482609999999,146.1810787,3.094568498,0.2828092453,21.78989681,0.568313478,0.8048753218,0.0456347168,2.449285356,1.383528808,4.12984036,3.092407872,0.0674005078,185487.3115,339.6846132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56916.27971,2192.684012516674
,cveh,44,0,0,0,171367.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,129.9036205,1494.46247,5.008025482,11.57667911,23477.92648,8155.533725,0,122.6883252,3.488277649,99.80631735,15386.58756,21.66383682,6.956473197,27.02860033,4.184726143,55.32929047,459.9102083,246.825781,71.10903169,33.82314993,337.6741907,159.058875,92.33894559,3560.785556,2020.568767,2.177892134,20.43182823,1.550867185,0.1940437538,0.1132744853,8.756820916,0.1741853001,0.2466900597,0.1418724012,0.4522879975,0.164424072,1.265775819,1.094122443,0.0206579247,25791.85201,33.90098602,81.32482978,2.175832508,66.10494996,10242.31771,14.40806771,4.520891546,17.93903049,2.773232918,36.69112355,304.5164859,161.6127189,47.03730399,22.25937286,222.2311716,105.4567207,61.6258638,2357.801695,1337.574272,1.441572453,13.35826705,1.008142944,0.1268416963,0.0740757106,5.661575262,0.1127409332,0.1638385853,0.1488423428,0.2926627429,0.1063941955,0.8190530152,0.9813419421,0.0133783409,139166.6433,1789.724279076313,,,cveh,44,0,0,0,171333.4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,129.8794815,1494.184765,5.007254033,11.57471199,23473.31078,8156.993757,0,122.6945602,3.495445618,99.82053573,15380.61029,21.73009063,6.95712037,27.02361889,4.188763801000001,55.39155988,459.9693708,246.9497695,71.44664351,33.84257879,337.8681591,158.9822689,92.35676193,3563.878062,2020.925658,2.177628676,20.52568141,1.555386244,0.2010236039,0.1173524317,9.041774337,0.2358231074,0.3339841081,0.0189352266,1.016337035,0.5740987112,1.713687505,1.283156895,0.0279680067,25807.67871,33.89327288,81.32404711,2.178768853,66.10554211,10238.12797,14.4534809,4.520752483,17.93491902,2.775486726,36.73037278000001,304.538618,161.6854957,47.26992732,22.27218954,222.3571834,105.4008182,61.63837269,2359.698016,1337.579528,1.441107764,13.42342267,1.011302124,0.1318390259,0.07699177040000001,5.866164529,0.1576362693,0.2290810505,0.0153788937,0.713731947,0.4188630501,1.145714537,1.169735643,0.0187141618,139113.724,1789.724279076313
,cgla,45,0,0,0,0,29719.06687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.05480535,633.3721882,2.122464847,4.906343735,9950.243628,810.2488971,0,320.5654097,5.035640231000001,621.6999586,767.0874498,3672.211747,58.36790874,554.8253436,123.2981729,591.0151064,667.948535,596.2032587,18579.34901,12.30590289,122.8562629,10.4084775,2.638626809,2903.469705,1315.752061,287.8201718,34.54830627,23.95016428,25.64392246,1.646845271,127.311363,2.532399914,3.58652343,2.062744176,6.575607602,2.390486114,18.40253362,15.90756302,0.3003360993,2828.12729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.451408,160.7189521131635,,,cgla,45,0,0,0,0,29815.93081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.2348022,635.4429429,2.129471745,4.922462886,9982.667493999999,811.6939756,0,320.5849506,5.046523337,621.8056687,766.8305517,3683.805593,58.37713973,554.7508759,123.4235952,591.7126134,668.051443,596.5263771,18669.65496,12.31375465,122.9346511,10.40307447,2.639197469,2906.181845,1316.078546,287.8211133,34.71037694000001,24.02127027,26.56964839,1.7062986,131.4669553,3.42885714,4.856127689,0.2753329052,14.77749505,8.347369597,24.91693969,18.65773804,0.4066535856,2829.179509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6705.039959,160.7189521131635
,cpap,46,0,0,0,0,0,22015.51652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.20198221,209.4027802,0.7017201705,1.622114198,3289.706618,1065.164876,0,184.5037646,1.529814446,1418.092523,108.2179108,135.5987188,1919.626366,720.3549427,241.2436501,64.01282083,215.9593934,1410.725264,321.2159255,1.632056679,16.29367517,22.64445543,2.304320875,5843.822088,1167.32558,14.87314102,21.28791582,25.3258857,1.325152535,0.0823384225,6.365271213,0.1266141075,0.1793181836,0.1031351982,0.3287651106,0.1195187546,0.9200839471,0.795357492,0.015016108,4110.32466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428.630998,194.4101676727868,,,cpap,46,0,0,0,0,0,22021.6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.20727659,209.4636888,0.7019465901,1.622611827,3290.628027,1065.536423,0,184.5229208,1.533062284,1418.341488,108.1766823,136.0110921,1919.709962,720.2099089,241.4868468,64.0832131,215.97919,1411.408337,322.7448233,1.632843996,16.30153537,22.63052962,2.304959829,5848.876579,1167.570823,14.87141626,21.38506483,25.39933993,1.372825904,0.0852975084,6.572005465,0.1714078591,0.2427570352,0.0137640062,0.7387239406,0.4172832907,1.245592694,0.9327052435,0.0203285295,4111.973547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8424.481549,194.4101676727868
,cche,47,0,0,0,0,0,0,117306.6354,0,0,0,0,0,0,0,0,0,0,132.1819654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,220.3389425,2534.866071,8.494474858,19.63604418,39822.61211,4426.836742000001,0,6640.794368,20.02505439,1279.527105,1401.692084,338.7488937,776.7075291,14541.44833,6919.740166,1596.325794,1231.751935,2677.074299,2739.079438,0.0157396174,0.1571368298,59.2425201,24.17872458,8448.133391,2273.711196,108.3781639,0.3621540117,2.592371713,0,0.00116909894,0.0903786061,0.00179775588,0.00254607674,0.00146429023,0.004668037100000001,0.00169701091,0.0130639957,0.0112925547,0.000213209198,21333.45673,6541.505101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84195.46728,1321.357925736141,,,cche,47,0,0,0,0,0,0,117307.5901,0,0,0,0,0,0,0,0,0,0,132.1830412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,220.3429524,2534.912203,8.494899459999999,19.63671385,39822.90768,4428.274134,0,6641.330514,20.06752095,1279.793777,1401.254102,339.8085116,776.8347667,14539.40186,6926.904049,1598.208364,1231.978456,2678.587202,2752.290369,0.0157467115,0.1572076546,59.21159293,24.18230488,8455.920505,2273.971078,108.3743907,0.3637832808,2.599728737,0,0.00121107318,0.0933108094,0.00243368703,0.00344671377,0.000195419091,0.0104885669,0.00592468102,0.0176852023,0.0132425184,0.000288628979,21343.19974,6539.915487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84158.46455,1321.357925736141
,cpla,48,0,0,0,0,0,0,0,39156.27203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32.40245382,372.7706047,1.249174686,2.887623983,5856.206513,966.4138206,0,322.3520857,2.642852417,2390.839457,3099.486466,161.6596739,260.1925202,1397.534814,1665.895531,793.0444186,2401.013055,2091.113822,4474.351823,14.97260767,149.479371,55.11986016,64.63876795,5960.655074,381.6352284,35.31854469,658.7990316,68.26023982,3.146777187,1.477171592,114.1945343,2.27148816,3.217009683,1.850253942,5.898126619,2.144195736,16.5065314,14.26880235,0.2693926527,2338.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17120.18451,314.7689420220456,,,cpla,48,0,0,0,0,0,0,0,39201.54388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32.44024336,373.2053503,1.250671295,2.891037671,5862.97316,967.3017727,0,322.3735228,2.648154045,2391.354819,3098.397656,162.1609565,260.229609,1397.357547,1667.558201,793.9646004,2401.378716,2092.232821,4495.885281,14.97997078,149.5528808,55.08830602,64.65218735,5966.114769,381.7075233,35.31614238,661.8498277,68.46318482,3.260141082,1.530426435,117.9163505,3.075437044,4.355599133,0.2469571403,13.25434539,7.486987432,22.34869464,16.73480463,0.3647388903,2340.137071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17112.85895,314.7689420220456
