SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,Wages,32,11594.17998,1359.720981,32007.27366,19535.85433,6128.713045,4136.316416,16697.26867,9817.105736,24384.59543,34947.3546,40822.1999,91635.62427,2357.150491,38131.43263,1213.514424,6365.301837,795401.3729,365443.2896,1158.488991,1080.599371,714.6031335,111.3814131,89.32305319,8219.098281,161.8114778,235.1392595,213.6253493,420.4109612,152.8354415,1176.550351,1390.820862,19.21900698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wages,32,11680.20697,1375.646367,32307.8693,19494.9848,6193.074122,4151.262241000001,16706.96554,9838.24224,24437.54008,34977.25471,41081.7149,93392.18183,2378.333877,38486.37766,1207.987009,6388.321981,804163.8846,372499.0536,1165.089792,1087.264216,721.186372,112.5042707,90.30690248,8310.747944999999,163.1132874,236.8205631,215.273213,425.019352,154.5107906,1189.450438,1406.761159,19.41462186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Employer social contribution,33,3171.936551,371.992559,8756.552114,5344.620363,1676.693734,1131.613728,4568.039903,2685.764458,6671.139283,9560.899661,11168.14024,25069.68035,644.8693922,10431.99995,331.9933591,1741.419712,217605.9619,99978.00013,316.9394973,295.6304497,195.5011741,30.4717346,24.43700699,2248.581469,44.26839516,64.32941468999999,58.44363767,115.0160595,41.81273053000001,321.8807253,380.5008665,5.257937244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Employer social contribution,33,3195.471821,376.3494272,8838.78909,5333.439274,1694.301641,1135.702607,4570.692773,2691.546984,6685.623885,9569.079734999999,11239.13837,25550.23949,650.6647446,10529.10583,330.4811686,1747.717564,220003.2105,101908.3165,318.7453449,297.4538185,197.3022169,30.77892608,24.70616855,2273.654991,44.62454431,64.78938584,58.89446033,116.2768234,42.27107266,325.4099321,384.8618139,5.311453577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Labor,34,764.632358,30.37098462,646.0831674,194.0588945,102.3924117,61.47304521,156.6658721,160.2518528,403.5748238,500.6826006,639.9003534,1849.235781,33.74668749,793.3822221,15.08105288,65.36863574,15458.8175,6595.130329,16.14978262,9.535319436,6.990705992,1.552699787,0.7528140988,69.27050571,1.36374606,1.981752117,1.800433025,3.543220788,1.288096086,9.915958539,11.72182899,0.1619776631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labor,34,766.8607291,30.58927637,649.2341942,192.7868336,103.0049481,61.41924419,156.0557829,159.8786334,402.6422305,498.8698267,641.0882751,1876.254693,33.89768082,797.1860755,14.94521988,65.31163273,15559.22007,6692.399979,16.16916124,9.551222361000002,7.023554511,1.561338625,0.7577020385,69.72967167,1.368569478,1.986995661,1.806206922,3.566040032,1.296391946,9.979846467,11.80314869,0.1628945093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Investment,35,5805.080569,212.898388,9220.195538,47940.62019,2002.050586,1718.144034,4498.668584,1607.637591,8492.906005000001,20765.82792,17102.97593,205379.5407,532.3881395,5315.109164000001,3153.395037,1831.381575,241433.9677,49446.89982,653.6190674,2783.602339,199.7161211,62.84135275,40.57674812,3733.686534,73.50603621,106.8166187,97.04350318,190.9799215,69.42849572,534.4710637,631.8076445,8.730610722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Investment,35,5835.406359,215.0919771,9294.168142,47706.47189,2020.074424,1719.946222,4486.283258000001,1605.807441,8485.943649000001,20718.90888,17178.01448,208956.6507,536.3649858,5356.034964000001,3122.584892,1832.714555,243637.8412,50386.6134,655.8243951,2797.468919,201.3860195,63.37176435,40.91278544,3766.237758,73.97142533,107.4197421,97.63297514999999,192.6170147,70.02364974,539.0537014,638.2435769,8.800201119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Depreciation ratio,36,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depreciation ratio,36,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Capital stock,37,59238.91276,2172.557104,94089.02299,489218.0536,20430.25908,17533.08733,45907.41379,16405.40589,86667.27566,211908.354,174530.17,2095829.773,5432.843554,54238.91784,32179.34553,18688.6387,2463753.186,504589.1353,6669.964779,28405.7343,2038.036465,641.2750642,414.0721932,38101.02689,750.1046048,1090.027999,990.2966118,1948.886458,708.4946629,5454.099101,6447.386473,89.09297307999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capital stock,37,59571.16458,2192.11069,94795.00775,488058.5601,20575.86642,17577.93231,45897.98669,16418.45357,86731.74367,211898.2843,175310.0631,2121456.83,5471.351548,54629.02976,32001.31611,18731.2137,2483460.275,512398.0194,6696.523533,28549.67755,2052.358044,645.6965835,416.9142999,38397.4931,755.0085355,1096.767757,996.635334,1963.906014,713.9548872,5496.138194,6506.144513,89.75175676000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gross Operating Surplus,38,25341.66463,5182.654665,15932.82478,14038.83742,2419.132158,184.8980025,12177.85176,1950.069798,847.2655902,14135.56934,3421.718347,26777.72554,182.6505902,-3271.995385,1031.253046,3328.265187,446314.4336,30353.69799,656.582209,-4169.894054000001,-1723.728865,136.1769683,533.6173310000001,49101.02299,344.613506,129.0412749,594.4142414,-2412.071699,-869.0926471,-5741.107349,5170.31877,-2124.304936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gross Operating Surplus,38,25389.32492,5217.596219,15842.40751,13851.53998,2399.52602,159.6844443,12065.89211,1893.377442,701.2064066,13908.54974,3188.65573,26247.06244,169.537405,-3517.83388,1013.917579,3294.206933,444751.6615,28614.65285,651.3352697,-4222.070437,-1743.000211,136.426518,536.8262998,49404.84809,345.8793692,128.0965641,597.0699605,-2432.328293,-876.4001171,-5790.46474,5210.233909,-2139.86868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Net Operating Surplus,39,21482.81079,5041.133156,9803.816483,-17829.08312,1088.294368,-957.2164996,9187.418750000002,881.4130558,-4798.286191,331.7480455,-7947.268447,-109745.7249,-171.2476877,-6805.146934,-1064.926395,2110.877462,285824.2592,-2515.502869,222.0972058,-6020.258481,-1856.487629,94.40397439,506.6444512,46619.10212000001,295.7512987,58.03627951,529.9058008,-2539.023185,-915.2443609,-6096.390224,4750.332634000001,-2130.108499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net Operating Surplus,39,21508.66676,5074.821016,9667.756922,-17949.55451,1059.474478,-985.5384975,9075.24547,823.6462613,-4949.503892,102.0672807,-8231.233839,-111868.7783,-186.8546235,-7076.202752,-1071.630065,2073.840816,282997.4498,-4750.621825,215.0915247,-6081.828667,-1876.672647,94.3725183,509.6724381,46903.86796000001,296.6966219,56.64839674,532.1463238,-2560.246226,-922.9031738,-6148.452624,4786.469205000001,-2145.714793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMESTIC,cagr,41,94069.28782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.79553037,9.414216924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,104.5282533,1202.534241,4.029620918,9.315227577,18898.01886,677.872909,0,18184.67514,206.7354764,45645.47378,0,0,0,66.14539985,267.8989387,0,16.99002451,267.1869632,92.8003591,0,0,0,0,1553.336787,25.70881389,0,0,4.267528231,0,0.08200659489999999,7.545871292,0.1482691688,0.2118520401,0.1239173827,0.3850903979,0.139995152,1.077714902,0.9476826655,0.0175897499,24723.25563,0,376.1340446,4.210106353,943.3134031,0,0,0,1.369486871,5.538475712000001,0,0.3509739132,5.456347134,1.917419067,0,0,0,0,32.09366695,0.5310130442,0,0,0.0882379761,0,0.00169442116,0.1559128751,0.00306949642,0.00446049393,0.004052384,0.00797502104,0.00289922474,0.0223186707,0.0263832932,0.000364576567,20945.79365,1685.615900949294,,DOMESTIC,cagr,41,94507.48451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2277936,9.458070542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105.0151076,1208.135204,4.048599996,9.358866295,18986.05056,688.6905351,0,18273.52782,208.5820117,45947.72246,0,0,0,66.06343045,268.0347917,0,16.9735971,268.4238105,94.11396822,0,0,0,0,1563.94549,26.13117762,0,0,4.295624795,0,0.0825358759,7.595841939,0.1488033192,0.2124309765,0.1243288318,0.3875674768,0.1408956866,1.084650177,0.9542608366,0.017689494,25005.65693,0,377.7337405,4.248943799,949.845548,0,0,0,1.363845782,5.526931878,0,0.3496211391,5.474259141,1.944691688,0,0,0,0,32.30753703,0.5405916547000001,0,0,0.0888538877,0,0.00170309134,0.1567785436,0.00307923532,0.00447160052,0.00406420323,0.008018138249999999,0.00291489984,0.0224393837,0.0265683966,0.00036632916,20791.97826,1685.615900949294
COMMODITIES,cfor,42,0,928.3187066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7932554,29.58706901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.211594007,13.93865518,0.0467076068,0.1079734287,219.0482063,-3.028221051,0,0,447.4972407,0,0,0,0,0,0,0,0.0749258156,324.0433277,39.76721021,0,0,0,0,2.441751593,21.57823209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.79085977,321.8303985827987,,COMMODITIES,cfor,42,0,932.600333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.86148541,29.7235316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.21718144,14.0029352,0.0469254461,0.1084742816,220.0585123,-3.042187926,0,0,451.1899282,0,0,0,0,0,0,0,0.0748245995,325.3288758,40.36844699,0,0,0,0,2.458999037,21.91649383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.40922375,321.8303985827987
,cfoo,43,15855.96098,0,212001.8642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,428.8107066,4933.207444,16.53088555,38.21425492,77526.14782,34122.80511,0,10181.39912,1.194071461,35905.00907,160.9368623,51.41226069,146.4065757,2861.284136,89.70221766,210.3032034,360.9834789,634.4498031,475.73749,9.448256458,94.32688438,145.3259298,374.2903348,41939.59095,8151.641176,33.68861616,92.0594807,159.6187563,3.243936851,0.2926049619,26.92416855,0.5290342144,0.7559021107,0.4421454287,1.374028045,0.4995119746,3.845358149,3.381394518,0.06276139259999999,183373.3898,339.666046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56897.642,2192.684012516674,,,cfoo,43,15960.69563,0,213402.2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,431.6429065,4965.790188,16.64093395,38.46768661,78038.23880000001,34386.83154,0,10229.77088,1.204467208,36119.24702,160.4309009,51.78074827,146.5994642,2855.927477,89.67319743,210.320521,360.528699,636.9350197,482.7777982,9.504107624,94.91404337,144.2172836,374.3846927,42236.13681000001,8280.045611,33.77608995,92.3273614,160.5726816,3.265891749,0.2947116531,27.12254652,0.5313335364,0.7585304251,0.4439359494,1.383891217,0.5030976924,3.872971654,3.407400799,0.06316406200000001,185428.0763,344.9622169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56462.07984,2192.684012516674
,cveh,44,0,0,0,168912.3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,128.0032091,1472.599388,4.934593207,11.40724144,23142.13604,7678.160256,0,121.9079418,4.516879354,99.06240412,15165.70081,21.66912655,6.928847286,26.95108851,4.179193701,55.25017546,598.8167533,245.6703599,71.26364744,35.00573049,349.4805107,158.9203142,87.87762886,3542.488388,1879.06876,2.189086558,22.10237696,1.698849557,0.2107910435,0.1214501538,11.17528695,0.2195837223,0.313748704,0.1835192061,0.5703113039,0.2073300662,1.596074569,1.403499385,0.0260500736,22960.31481,33.90125604,80.81918591,2.94823382,65.61641897,10038.14594,14.4180644,4.502204609,17.88462806,2.769217953,36.62207793000001,396.4789644,160.7995637,47.19335005,23.1911456,231.5293324,105.3503803,58.20862991,2345.889356,1243.973695,1.451622111,14.68181723,1.125847149,0.1395643146,0.0804296227,7.400765536,0.145700753,0.21172767,0.1923557876,0.3785528347,0.1376184138,1.059407369,1.252344084,0.0173054707,139144.2908,1789.724279076313,,,cveh,44,0,0,0,168370.8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,127.5927714,1467.877551,4.919026469,11.37097047,23067.94579,7706.903609,0,122.2542436,4.547187923,99.47994706,15088.23552,21.79323389,6.92712994,26.85894907,4.171552069,55.18594061,597.1247817,246.2711887,72.21906408,35.16204491,351.1504696,157.6057463,87.74458059,3561.964696,1905.991177,2.191449196,22.13600022,1.706292321,0.2118964371,0.1221787158,11.24420384,0.2202751612,0.3144646324,0.1840626324,0.5737203662,0.2085694227,1.605619492,1.412679803,0.0261859524,23251.09694,34.35948514,81.05182272,2.970973916,65.96002193,9961.930456,14.50970097,4.49503264,17.78717987,2.758787057,36.50472614,394.5901741,161.0932377,47.88436275,23.31729114,232.8418706,104.1658478,58.0879985,2361.170584,1264.626246,1.452343865,14.71907993,1.13218443,0.1403387764,0.0808984302,7.447127322,0.1462665551,0.2124052033,0.1930534511,0.3808690597,0.1384604661,1.065891695,1.262023665,0.0174009774,138331.3208,1789.724279076313
,cgla,45,0,0,0,0,29721.52145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.04227985,633.2280901,2.121909773,4.90519402,9951.281204000002,805.6678502,0,318.4278835,6.519447266,616.8619744,755.8643492,3672.421284,58.12179282,553.0775241,123.1018713,590.0306481,1025.743459,593.2451249,18616.49038,12.73394781,127.1296591,10.39642258,2.510282671,2865.445727,955.2776167,289.2502783,37.36684928,26.22824203,27.85242447,1.765415183,162.4454201,3.191897459,4.560691844,2.667658976,8.290119064000001,3.013776726,23.20074689,20.40144905,0.378667247,2796.621617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6702.414372,160.7189521131635,,,cgla,45,0,0,0,0,29954.44692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.4736092,638.1902728,2.138648992,4.943765742,10029.26886,813.3536582,0,319.4073532,6.573561315,619.7675063,752.6454874,3698.912608,58.16611226,551.630091,122.979113,589.8496393,1023.586113,595.0840005,18897.60307,12.80317819,127.8606533,10.30567363,2.507573108,2884.114039,970.0220133,290.0963868,37.47799997,26.36609649,28.05011328,1.778584347,163.6845241,3.206597891,4.577741925,2.679326242,8.351784106,3.036194795,23.37338559,20.56453025,0.3811951614,2827.906995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6651.747545,160.7189521131635
,cpap,46,0,0,0,0,0,21928.02747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.12402647,208.5059466,0.6986910605,1.615155958,3276.704461,1056.607021,0,183.2858167,1.980437434,1407.056359,106.6246436,135.5768666,1911.117473,717.9912896,240.8532164,63.89628993,394.7213093,1403.565164,321.7968025,1.688335652,16.85553759,22.61407633,2.192456054,5813.098888,986.6967426,14.94368744,23.01915265,27.73111434,1.438954279,0.0882407174,8.119506696,0.1595405569,0.2279569836,0.1333375537,0.4143648815,0.1506375514,1.159642541,1.019725284,0.0189269186,4064.457069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421.179048,194.4101676727868,,,cpap,46,0,0,0,0,0,21961.53538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.15171069,208.8244368,0.699794701,1.617666612,3281.711601,1064.267165,0,183.9657211,1.995886303,1413.862836,106.1085417,136.3437199,1909.666722,715.4896431,240.5930862,63.80908048,393.5146283,1406.871199,326.2182251,1.693967999,16.91703824,22.38845127,2.192025525,5845.70908,1001.632671,14.96345682,23.04830358,27.85212851,1.446853605,0.0887106215,8.16410866,0.1599356229,0.2283221711,0.133612663,0.4165621826,0.1514363776,1.165795052,1.025559819,0.0190128785,4111.953533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8362.607729,194.4101676727868
,cche,47,0,0,0,0,0,0,116964.805,0,0,0,0,0,0,0,0,0,0,131.7967886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,219.628754,2526.695784,8.466807712,19.57262043,39707.43032,4388.158861,0,6596.331833,25.92233972,1269.580394,1381.162365,338.7316279,773.3973545,14494.50166,6908.560305,1593.575232,1416.151642,2663.751953,2744.217173,0.0162798764,0.1625305178,59.16963212,22.99756064,8405.850857,2083.847841,109.0396242,0.3915229593,2.83798069,0,0.00125270727,0.1152683858,0.00226491376,0.00323618595,0.00189292344,0.00588252129,0.00213852245,0.016462838,0.014476506,0.000268695555,21095.26196,6538.109882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84121.46427,1321.357925736141,,,cche,47,0,0,0,0,0,0,116845.4558,0,0,0,0,0,0,0,0,0,0,131.6623051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,219.4045171,2524.116074,8.458603218,19.55316323,39666.91412,4423.40299,0,6618.09196,26.12161215,1276.177308,1375.647858,341.0216179,774.0134174,14454.43106,6903.091381,1592.994974,1413.419409,2672.747733,2784.083472,0.0163241497,0.1630233068,58.64738179,22.94884511,8458.769471,2111.710699,109.2956697,0.3916035688,2.847432026,0,0.00125856865,0.1158270679,0.00226906708,0.00323934793,0.00189652718,0.0059099281,0.0021484862,0.0165395831,0.0145545108,0.00026974313,21344.9998,6625.282704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83550.531,1321.357925736141
,cpla,48,0,0,0,0,0,0,0,39103.30125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32.34858598,372.1508878,1.247055553,2.882803745,5848.411012,961.7343392,0,320.1956194,3.420464951,2372.370927,3053.947754,161.6478258,259.0809483,1393.112901,1663.132118,791.6735786,2542.126571,2080.648668,4482.79944,15.48853133,154.6301067,55.04826612,61.49123514,5909.679187,236.0335189,35.48839124,712.4493888,74.75153541,3.417240398,1.58335181,145.6927823,2.862724116,4.090357755000001,2.392549191,7.435177374,2.702972581,20.80810505,18.29749262,0.3396161292,2312.808126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17105.65952,314.7689420220456,,,cpla,48,0,0,0,0,0,0,0,39095.38492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32.3420178,372.0753249,1.2468672,2.882295959,5847.227119,965.3920973,0,321.0644294,3.439149891,2384.20308,3038.876637,162.618588,259.1191719,1389.067112,1660.29056,790.9003034,2535.225279,2086.003599,4545.767645,15.530901,155.1014224,54.49591153,61.38489349,5944.338049,239.3004812,35.54145794,713.6889068,75.11971219,3.436590866,1.593528037,146.6536455,2.872958898,4.101411208,2.400170791,7.482798993,2.72028528,20.94143537,18.42282462,0.3415325775,2338.648667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16981.08856,314.7689420220456
,cmet,49,0,0,0,0,0,0,0,0,107889.7614,0,0,0,0,0,0,0,17.94224589,9.661391601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68.47801907,787.7981316,2.639864814,6.102544636,12380.37425,1197.74448,0,270.4240718,25.11890765,1786.081749,8997.769141999999,528.3322708,391.9732144,1289.446001,388.6393763,16903.77775,10586.70376,6625.359907,18151.45402,18.23213621,182.0209488,29.0484594,43.80652424,4291.880376,1098.699681,124.4111846,695.2634015,72.69658406000001,11.97977455,2.793564411,257.0510034,5.050806874,7.216764952,4.221260384,13.11815022,4.76895151,36.71248635,32.28292275,0.5991969224,2514.518012,0,22.64069532,2.070551907,149.40562,752.1211608,44.3950586,32.16492694,108.0609303,32.52171042,1414.995423,885.2152943,547.650539,1518.050154,1.525395829,15.22882414,2.431877737,3.664458293,358.9290737,91.85640898,10.41866337,58.32464993,6.084157601,1.001688801,0.2336353702,21.49805679,0.4232377106,0.615035492,0.5587632286000001,1.099636287,0.3997597897,3.07741134,3.63786207,0.05026966330000001,39870.42987,1008.269152499952,,,cmet,49,0,0,0,0,0,0,0,0,107908.0276,0,0,0,0,0,0,0,17.9452836,9.663027321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68.48957183,787.9310389,2.640447518,6.103738404,12382.47051,1202.170746,0,270.802217,25.27688831,1797.078749,8961.583194000001,531.0477865,392.2219897,1285.382768,387.9274334,16876.53205,10558.65919,6644.270073,18413.53572,18.32278039,182.9828997,28.79205569,43.76961951,4316.000926,1115.054951,124.6894531,696.6537227,73.04964991,12.05652773,2.812552342,258.8414165,5.070728607000001,7.238935222,4.236280427,13.20702643,4.801262149,36.96131493,32.51627737,0.6027998185,2543.786254,0,22.71082366,2.088899876,150.5587621,747.9754229,44.72339063,32.17628698,107.6498426,32.44633155,1411.968609,882.3334292,549.5620011,1543.458659,1.53589441,15.33713866,2.406095699,3.663910671,361.8150645,93.53472701,10.44685632,58.56878478,6.129267329,1.009471014,0.2354196808,21.67162371,0.4256451658,0.6181129231,0.5617980688000001,1.108353676,0.4029289401,3.101813992,3.672570751,0.0506379733,39597.45879,1008.269152499952
