SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,ccon,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ccon,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,crai,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.84241983906,0,0,0,0,0,-81.64399003,430.7848190679343,1.772477395842715,0.05583277277780234,8.802331613972104,2.861125006930713,2.154072946359052,1.228162629554235,7.312985852616079,1.397977584866847,3.440179731596845,4.512362683905813,5.193469549561007,9.180162523107282,30.40270226528176,303.5260732302993,0.6962326587837738,1.403457746746117,734.3219338020785,74.23281801905712,0.5211860610256291,2.957957367150253,0.338294172099857,0.04746805341537566,0.01387802392245436,1.088289867574702,0.02168656454007087,0.03148351445835768,0.02840795780084031,0.05635354509131056,0.02048669640313762,0.1577095332599795,0.1913141144159581,0.002574849195208838,80.35866536124124,5.09165705388821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008160332784456042,,,crai,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.369843551191,0,0,0,0,0,-82.41339707,434.3520723031463,1.787542138903028,0.05367752035146205,8.92336037470708,2.880629773675692,2.145834154109778,1.235259422640439,7.338964338931755,1.407413697928051,3.444931753133759,4.547135937989453,5.245777134353089,9.277870100161154,30.57726858911597,305.2688600788294,0.692496719121616,1.370475360253622,743.2289642165475,75.12700272768364,0.5179392069565904,2.894822873182108,0.3329764129228491,0.0454488954645476,0.01329700853679343,1.100570079163433,0.02193114865478828,0.03183631553935498,0.02868400791353966,0.05698900786321765,0.0207177118770318,0.1594879286892359,0.1913276079573281,0.002603880544284701,81.48649752388372,5.153940644133547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008160332784456042
,croa,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20617.48204715587,0,0,0,0,0,-940.9727919,4955.91838424263,20.39127876588025,0.6423222299946002,101.2654932198207,32.91551007944071,24.78130442427445,14.12926709761715,84.13147239478174,16.08288529798963,39.57718393196908,51.91199932376406,59.74772121946299,105.6122089562262,349.7646730925885,3491.883612341365,8.009734992277579,16.145931235167,8447.929034442288,854.0036044197769,5.995929924560059,34.02950772496983,3.891869529084923,0.5460912002492208,0.1596582592289434,12.52011569797999,0.2494907881008226,0.362198763191876,0.3268163467570432,0.6483134004509338,0.2356870328271036,1.814352647754595,2.200952999453221,0.02962208016392816,880.1724745788081,58.57642994532651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09387968588723472,,,croa,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20814.38265229868,0,0,0,0,0,-949.9869496,4996.957631194205,20.56458990598507,0.617527368127127,102.6578578230996,33.13990125666868,24.68652258867863,14.21091168356813,84.43034083033746,16.19144237865723,39.63185384408623,52.31204557847695,60.34948951805272,106.7362775595657,351.7729600610901,3511.933389815685,7.966755452702632,15.76648918839028,8550.399194061921,864.2906777302578,5.958576951768059,33.3031843048697,3.830692005740595,0.522862021877333,0.1529740315839805,12.66139233993343,0.2523045854794139,0.3662575321200778,0.3299921407274645,0.6556240280595892,0.238344729666512,1.834812046986928,2.201108273629244,0.02995606896647058,888.2426818796089,59.29296722027396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09387968588723472
,cwat,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.01612320155,0,0,0,0,0,-126.1715005,93.72315105288018,0,0,0,0,0,0,0,0,0,0,0,0,0.1870639307092525,1.867557029033941,868.8343448514185,0,355.8947133395341,1.48996378813444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.8558193573869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007991085798511925,,,cwat,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.077663650855,0,0,0,0,0,-125.475908,93.85918556995796,0,0,0,0,0,0,0,0,0,0,0,0,0.1870861692993223,1.867779048858451,858.5094339330698,0,358.1898663570465,1.498065254707846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.4983303327583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007991085798511925
,cair,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9584.140142679304,0,0,0,0,0,514.4818529000001,107.2645361984107,3.223678999553828,0,86.75679460011725,50.77551976862835,16.93297458203066,5.878572770711511,65.49551737558691,10.88859538380427,26.61935592520795,31.23475443719586,33.35467781966365,71.03714636734591,1.865165232575748,18.62091974526765,22.80596974999523,967.8464383040198,2187.581411250978,220.8126752251902,2.082673983665482,19.80662280636503,2.648555182151596,0.1896836848284761,0.09040068221105302,7.089060138569332,0.1412650622368463,0.2050814410713725,0.1850392475651365,0.3670838075289942,0.1334491825991826,1.027310986187266,1.246173700340118,0.01677242145279039,6129.393761781228,5.004356362036003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cair,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9680.71645952275,0,0,0,0,0,517.411578,109.9933161373266,3.297574290953536,0,89.19686606356101,51.84885877204253,17.10784028081798,5.997253864665228,66.65443398253752,11.11782719723227,27.03439274410183,31.92005186041819,34.16847872488086,72.80967233019348,1.902381173091177,18.9924659324311,22.98164239106196,957.9241845442076,2245.345679249173,226.418893959321,2.099300265081485,19.65274771431371,2.643823553211739,0.1842139905747915,0.08784810764826805,7.271033818915516,0.1448889326537802,0.2102999864683474,0.1889874558319347,0.3764987270668926,0.1368718714056708,1.053659444710541,1.26178379086603,0.01720253176827226,6162.930580081429,5.15648365293712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cpri,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196544.6418095727,0,0,0,0,0,7839.481389,11560.3574064596,566.2028359857452,27.37361064889787,4406.707180976138,2365.564476230315,727.0270648312059,452.7466128756052,2145.160723315361,512.6579731658206,1911.385947462867,1571.832509614955,1894.835208290807,6998.943328926932,324.6991755407398,3241.64164343976,2104.486695233592,799.2024997487794,101246.7823525451,11527.22711980371,109.0732566119307,768.827121329413,81.09378326378524,9.934066404492985,7.418266706176506,581.7272334595345,11.59218860581506,16.82892122095857,15.18389147878304,30.12283771945623,10.95081829153799,84.30097303169591,102.2588136615752,1.376342137617535,15340.09228515715,112.6214800090709,127.9854464642543,5.99451434831736,996.0063773341442,538.8284699413253,164.4370231697333,102.3288577238083,485.4232528051096,116.0126806376669,432.703696368898,355.734617455603,428.5467471529601,1581.473253881742,73.14717279932076,730.2475542816111,476.4070471661041,181.5982153807224,22895.97839623692,2608.061274321237,24.64074589190664,172.0288234005694,18.08342795165275,2.228461351804988,1.664506580806627,129.349327567623,2.576222641734952,3.743979580826113,3.401200791040078,6.688678677850578,2.431596900633183,18.71903018243701,23.10506380691913,0.3057762777445801,0,6.005082795769845,,,cpri,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196998.4239303174,0,0,0,0,0,7879.166884,11566.09965466381,566.7031233756281,26.13294367074491,4423.710545091345,2356.099706940458,717.4989155058158,451.405701505281,2132.067577775962,511.3210450274295,1896.153611493634,1569.393490674387,1896.460303932892,7007.101011074949,324.202940291249,3236.687467095006,2080.031925681574,769.0521233289862,101635.6328265254,11559.43278818206,107.490570438623,745.3893717223829,79.06921616043728,9.432208044409118,7.042727579331589,582.9142115424606,11.61583536581407,16.86313490336332,15.21246062975427,30.18427983916994,10.97315488370253,84.47292362003919,101.4216219145693,1.379149308075017,15526.21241761918,112.8917875034523,127.4555011562908,5.585858864553847,992.5790396292429,536.4617235921598,160.0406249997215,101.401705014676,481.3250901760676,114.3078751088257,424.0203884369734,354.8503515409125,428.2779147975706,1582.896816507158,72.634236104359,722.700640509476,472.5271462934118,169.9118237824791,22949.47810275153,2603.88106378988,24.1239874692123,166.8887394359632,17.72985392501025,2.10210701159044,1.569670063926109,129.6365503928716,2.653009983470614,3.827533423676588,3.567184910859888,6.72233630802214,2.443823769941618,18.81198548627658,23.11036247710715,0.3099287873446316,0,6.005082795769845
,cpub,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214.498854274711,0,0,0,0,0,217.5362659,0,7.867001065621646,0.09566098707623262,91.53183362148412,46.63359942028426,44.90303947605516,64.97484197805771,73.56451280270146,10.14629234510719,373.5532620429264,37.70657381676081,64.90861403128616,86.10136698848666,0.7144816116638116,7.13304350615699,4.996290291799886,6.645481485793879,675.6622198954959,1049.160475626514,2.36374980964935,47.06110998919103,3.318708383404786,0.2152833027468356,0.1821888034029828,14.28692075540345,0.28469807099561,0.413307647656981,0.3728708372141673,0.7398010117189894,0.2689463232511714,2.070387453359491,2.511264727658171,0.0338022343034026,910.706393731241,800.9230788276245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01598217158104168,,,cpub,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226.416141564566,0,0,0,0,0,219.3200863,0,7.876307852848382,0.09135751303974974,91.91891877380024,46.46428040830229,44.32706006054136,64.79932631907392,73.1409560181286,10.12310579132767,370.674179552169,37.66061934424005,64.98524084322995,86.23521090296409,0.7137014467808498,7.125254711715869,4.940430236386657,6.397425909616458,678.4900806561115,1052.483453892966,2.330179811657011,45.6424179670794,3.237000639890311,0.2044713297484142,0.1730434369329688,14.32250182658093,0.2854070744360684,0.4143364479875313,0.3737885654533455,0.7416433683297276,0.2696160912649063,2.075543425165241,2.49202557341317,0.03388641271529749,921.7275570642402,802.9818806762168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01598217158104168
,cmin,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5635.58965251773,1.649228362516706,18.97337318043002,0.06372925337073909,0.1472372282929352,298.0596625201593,16.02177727,0,87.61327653926102,0.2391812828684458,126.2604738840765,20.64391985836117,220.6119749552913,23.33730479630498,488.5724062251807,12.72178652989403,127.5332507959784,18.27305283197538,38.82613370406511,463.7960612715303,0,0,0.168911106109362,0.2328644486151583,2999.966136800283,71.16130462712596,34.81254592333293,0,0,0,0,0,0,0,0,0,0,0,0,0,1.662109880784542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029.298294349114,204.8069412545988,,,cmin,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5661.711782015251,1.695770590785823,19.50881474314835,0.06450237641221866,0.1572578402587441,301.1317593170542,16.09786307,0,88.13321395104241,0.2295134228814801,127.404016638799,20.66740839616519,218.8363912223137,23.38911845874386,488.0952092664191,12.75338036915049,127.1688317820269,18.33820255428556,39.06036828944845,466.7383583607716,0,0,0.1678207229319447,0.2252351089048875,3026.923036692606,71.7294499541872,34.4829013136817,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682253628765952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029.494716739056,204.8069412545988
,ccoa,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.275425437673,0.6180430965481989,7.110211401844002,0.02388233555784338,0.05517668414475185,111.6969128810152,59.40493406,0,0.6697270314211464,0.01754975739591144,113.7884659035952,2.242715746555232,100.744524788069,7.376908955098798,156.2417516155893,0.02204012204107581,590.7637194008441,3.667299869099058,0.28427976091644,0.002250635673085893,0.02429368959988383,0.2425258526986753,0.06849690346598308,0.1386740141492477,24.54541366742789,2.764885306856431,0.03569772120970424,369.408179068774,0,0,0,0,0,0,621.024057903579,0,0,0,163.2702683540897,0,7.674214898445426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166645353601272,0,,,ccoa,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.609262035256,0.5766378424073895,6.63386952573813,0.02193369277175909,0.05347469891142067,102.3982660032958,1841.623615,0,0.8720980035086944,0.02271061362598086,144.3487451816434,2.338493818257428,162.014037035455,13.88627382872558,222.0960774491943,0.03656402515679741,883.1500893250614,3.832197921584279,0.5925498277422366,0.0075813999617346,0.02733633990965831,0.2715892386318141,0.07160820280797614,0.1574876023708355,54.86869719273935,5.907048503181384,0.06677126444267651,445.9559035811787,0,0,0,0,0,0,1455.676147467793,0,0,0,356.8592924598351,0,8.711039382962472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146719725988244,0
,ccoi,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32858.45336403691,9.615869250832776,110.6247502334962,0.371575084500684,0.8584705238215149,1737.844684767483,93.41659249,0,5.81330673548533,0.1206369160316806,6.142830428463625,1.322889530622129,4.167001932887056,2.537992315514369,20.86483580910451,1.034714715443603,6.002487069695205,1.343769333366563,2.242397552317493,6.798148865606,0.2250679247292913,2.246871155435303,1.251832027108438,7.906800214932496,33.52918860919408,7.0063808549097,0.719357706088386,34672.12130993012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78748448943321,0,,,ccoi,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31810.26582699512,9.527668545341124,109.6100626094717,0.3624058978396561,0.8835514585539634,1691.905501291338,1857.332447,0,7.739945358187735,0.157449417558484,7.56174927552923,1.628515320083612,4.815425992909901,2.94238082104026,23.16089948390022,1.501643701507802,7.287805250794171,1.652630962651723,2.712826117234388,10.05497115626047,0.2854918581640239,2.836389821896144,1.550615567573655,13.4532269147676,46.55662682159798,14.79245842192717,0.8742630558629491,35300.54076850745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7813839531747,0
,cfut,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18544.49190649896,14.11714477981478,162.4091982555913,0.5455127486930154,1.260328355301362,2551.34552912444,12046.79198,0,1707.442421604393,47.01802637139621,306.1822034300895,54.78030316416773,73.34370750747682,38.08365441375511,163.5498861458633,45.40268222198548,63.99323900974851,109.2440529952543,188.1073431218851,647.7184485885358,529.9309787797673,5290.343492909168,483.936886394646,3070.313193872028,968.5977556291546,56.93443415981141,116.1694414357822,496.115671909409,368.2134907866647,0,0,0,232.4056048005317,0,0,0,0,0,18.74216824598013,0,11067.58003774645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7176.812484770444,0,,,cfut,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17790.3177061117,13.86096746434992,159.4620451243791,0.527232484390865,1.285401350498783,2461.40459079048,19588.20358,0,2217.899982369615,58.95990049844835,363.0754775765101,64.89695099734568,117.7241723155025,42.67092255326033,189.1053665802282,62.54778568602804,80.16328616592576,130.1098297231168,228.4097585709583,915.4410455504725,597.6661253246528,5937.872013048739,563.6249504977582,4937.752410876129,1400.155301492304,193.6639864921667,152.1383916654401,522.6156434639779,396.2090544076223,0,0,0,385.5333631801215,0,0,0,0,0,31.96313009581027,0,13351.50225689181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7073.360426114539,0
,cfuh,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5212.299619049465,3.883495882845281,44.67726743307914,0.1500655087012272,0.346704666904682,701.851543808741,3434.335552,0,896.3773768508736,20.29689639668458,21.90757904463901,3.046158185757208,5.131811307779524,2.471134287769815,245.0330336003903,12.86900290752931,9.021929496454642,12.90090711028709,18.63676359423682,282.227091842423,213.3433549666827,2129.823835077265,72.60268931395255,4.31489390760367,426.5676741787926,223.4089374430973,50.49733849926175,38.95689603641143,0,0,0,0,0,0,0,0,0,0,0,0,4149.120946422523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.9879977020586,0,,,cfuh,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022.868304587801,3.830215223799497,44.06430896789473,0.1456906882344145,0.3551962614374644,680.1624320743754,5449.035154,0,1154.584537192162,25.29087640498228,26.15370087174918,3.638400176320136,8.364694299390364,2.7933220560717,275.3802363262022,17.78191560723531,12.3774206342892,15.37920904456991,21.87280622831058,397.2438515481111,237.8522813283038,2363.085917679978,87.38902371549864,6.869238820987746,586.10002774267,305.7388300738341,65.58003309684232,42.16637125750232,0,0,0,0,0,0,0,0,0,0,0,0,4991.331732536248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.4868759706816,0
,cgas,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16527.87527810144,6.08583928979169,70.01389408690365,0.2351681567902012,0.5433220342070025,1099.873883808345,1810.295206,0,453.108872840265,8.315190814172266,1431.739294773805,248.9579129677337,789.5580399793149,493.7828949170215,2752.876925119613,107.0494922453221,837.112679361503,238.8513290991876,207.5182218102819,128.0193137329138,5.504490274431636,54.95176819451,1.816133900792874,8.908612968880821,2356.905719250282,1361.974529290324,40.44111811878511,403.4473438250308,0,0,0,0,11.96347665093834,959.8021078925245,0,0,0,0,1604.156743675329,0,4031.448463336293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.7119202574952,0,,,cgas,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15377.78768857626,5.795290666106254,66.67131310332369,0.2204366689620695,0.5374281753206401,1029.116841634571,10925.65612,0,561.712151220133,9.510322130141559,2048.223461563054,351.6123453654576,1104.290480453436,651.0930764915814,3055.176248927138,211.6123649485313,1206.98795494875,314.9112285407287,303.2239001606658,286.2388127759297,6.912789541403428,68.67924716975278,2.631983489464806,18.65755979966508,4099.340043552306,2170.316459420009,53.18085973846664,425.9968295625075,0,0,0,0,17.36985477341518,1302.215798754904,0,0,0,0,2190.841739850168,0,5973.648441316598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.4011682811596,0
,cele,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.5961689210731,0.02486512330113268,0.2860581790329811,0.0009608346398029174,0.002219869549220887,4.49379261718269,26.47797879,0,14.03105600684925,0.1763141887377356,20.39700461594444,7.592332471460419,6.14879368573093,7.939126673512529,26.55348468797274,1.881953470186186,27.22597895953879,7.180146683563698,5.510621085551784,3.105623418647812,1.459000645914363,14.56532054968541,0.07365927112369279,0.1892900090831449,103.2912020027829,27.94598980213457,1.223846287652894,0,0,0,0,0,0,0,0,30.12868314703574,10.90529926656765,78.14275537531821,3.156926315214212,11.64457582708584,184.5221749012085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.89088537392929,0,,,cele,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.5848143682529,0.02544838777192088,0.2927683058816131,0.0009679855863267298,0.002359964559336724,4.519076949609353,27.26500392,0,13.8398034998425,0.1628715069893081,20.10390727952479,7.505493109881794,5.917106836209592,7.791656383073476,26.13208454125618,1.831303071581302,26.37963035903764,7.108116369303995,5.462855984694959,3.086418701987305,1.435010070402277,14.25696684186995,0.07277051863577482,0.174820652780165,102.6463333454803,27.63674033588901,1.188947111782327,0,0,0,0,0,0,0,0,30.08693666285511,10.89013139078158,78.02711732221351,3.15067488161328,11.76974047169392,189.8968149374365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1361876445615,0
,chea,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chea,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cbio,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0541218050155,0.2057731969741846,2.367295969752947,0.00795145930927204,0.01837069741175648,37.18871869475348,-2.073623246,0,1.034661696978379,0.1499718861856103,0.09972393932810676,0.06141564346002154,1.282257667803052,2.545853711793086,0.294735758077848,0.2250561942564451,0.1429751388291397,0.01609001499139122,7.227438307300222,4.160502237705831e-05,0.009524604379994848,0.09508488994698596,0.00266201526503368,0.01004310389581735,0.5015010214975158,0.616817749827333,0.05083381719111744,0,0,0,0,0,0,0,3.405309098924636,0,0,0,18.14808607232648,0,168.7257515784187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.12277298683544,0,,,cbio,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5427804909513,0.2000085268972551,2.300977101235308,0.007607765682683658,0.0185478562202228,35.51713889700278,71.63354435,0,1.026872285566244,0.2483590450166344,1.164642970333073,0.06108878884643918,1.241575948104634,4.903383961402566,0.6658527685718496,0.2203539337553981,0.1393876265991409,0.02316605856210608,8.708339076003689,8.048227883592876e-05,0.009425945082834642,0.09364769580043622,0.002646166034301832,0.00933279004005827,2.350144048753958,1.387306308721292,0.04968975785690593,0,0,0,0,0,0,0,3.63116621488273,0,0,0,18.22420324952442,0,223.0819579660047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.97798193121724,0
,cote,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597.648884292687,2.68047803286594,30.83727587769017,0.1035786600449162,0.2393035222756535,484.4340517469113,2430.536186,0,0,0,0.1903054606914959,0.04766104633232155,269.7986284244892,1.743699114635138,2722.188712499175,0.08192229828236474,25.2076996390908,0.01915299302488638,0.3839225906889183,0,1.852215022930839,18.49081123712089,89.58085401388464,143.9819103127824,0,0,0,1277.114369369616,0,0,0,0,13.41805907277302,0,0,0,0,0,168.1320380664013,120.057540125763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.190259189434,0,,,cote,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479.601550318256,2.653388865793304,30.52563366702691,0.1009275007151009,0.2460628841965818,471.1838155939684,3076.606024,0,0,0,0.2132444900344434,0.05346580191254156,377.5545032288746,1.879091483936435,2903.852616454173,0.1015057232350542,47.93665368821966,0.02148534880694223,0.4018153704650817,0,1.981484014316115,19.68623948929627,100.8599987535997,195.9644764513601,0,0,0,1295.556816173982,0,0,0,0,19.64033270483799,0,0,0,0,0,253.3797335158938,171.8797496825975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669.9541910164,0
